time,flux,raw,RB,sky,e_flux,upperlimit,instrument,band
3299.55646,3109.247449,3075.187758,2.540738,8253.337891,21.72193,F,-kepler,kepler
3299.576894,3114.852827,3076.666189,2.523409,8247.748047,21.721945,F,-kepler,kepler
3299.617761,3102.644078,3049.662955,2.850633,8245.994141,21.708595,F,-kepler,kepler
3299.638195,3099.219836,3051.584863,2.623334,8241.46582,21.700987,F,-kepler,kepler
3299.658628,3101.099184,3050.482289,2.561813,8240.910156,21.702254,F,-kepler,kepler
3299.699496,3124.685716,3154.033812,1.303654,8241.636719,21.725502,F,-kepler,kepler
3299.719929,3114.943366,3144.300012,1.54245,8232.255859,21.707219,F,-kepler,kepler
3299.740363,3114.454639,3146.619968,2.638551,8211.898438,21.68727,F,-kepler,kepler
3299.760797,3108.804766,3138.162435,1.980057,8228.206055,21.697471,F,-kepler,kepler
3299.78123,3112.734072,3144.229569,1.88631,8224.033203,21.697238,F,-kepler,kepler
3299.801664,3094.187297,3124.878223,2.760985,8214.045898,21.669915,F,-kepler,kepler
3299.822097,3092.969307,3126.121354,2.470012,8213.975586,21.668681,F,-kepler,kepler
3299.842531,3124.565911,3153.630207,1.884195,8220.873047,21.705535,F,-kepler,kepler
3299.862965,3087.72336,3126.96581,2.655923,8206.802734,21.656778,F,-kepler,kepler
3299.883398,3102.050821,3132.004635,2.469884,8206.899414,21.670602,F,-kepler,kepler
3299.903832,3106.273076,3134.469188,2.320402,8210.744141,21.67833,F,-kepler,kepler
3299.924265,3099.532252,3125.342041,2.624948,8205.126953,21.666491,F,-kepler,kepler
3299.944699,3102.52476,3132.237223,2.201934,8209.379883,21.673433,F,-kepler,kepler
3299.965133,3092.796084,3119.785685,2.122483,8206.666992,21.661511,F,-kepler,kepler
3299.985566,3110.801767,3134.51572,2.059534,8194.03125,21.666657,F,-kepler,kepler
3300.006,3113.915679,3133.9253,2.223131,8197.025391,21.67251,F,-kepler,kepler
3300.026433,3097.030171,3122.310475,2.405484,8198.757812,21.657988,F,-kepler,kepler
3300.046867,3116.681969,3140.237267,2.110808,8193.301758,21.671593,F,-kepler,kepler
3300.067301,3107.24664,3127.011129,1.706117,8203.043945,21.671887,F,-kepler,kepler
3300.087734,3118.32685,3139.881493,1.943525,8195.529297,21.675302,F,-kepler,kepler
3300.108168,3104.43248,3126.65274,2.24991,8196.364258,21.662789,F,-kepler,kepler
3300.128601,3129.416591,3145.741096,2.200069,8190.374512,21.680987,F,-kepler,kepler
3300.149035,3104.49861,3117.995371,2.298232,8184.473145,21.651452,F,-kepler,kepler
3300.169469,3119.484265,3133.59516,2.444648,8177.791992,21.659415,F,-kepler,kepler
3300.189902,3087.058935,3102.392732,2.993987,8180.333008,21.630748,F,-kepler,kepler
3300.210336,3096.085379,3114.359331,2.129197,8182.369141,21.641364,F,-kepler,kepler
3300.230769,3102.122459,3116.30014,2.026612,8178.83252,21.643763,F,-kepler,kepler
3300.251203,3103.423952,3111.012551,2.584647,8176.551758,21.642824,F,-kepler,kepler
3300.271637,3089.73663,3100.150442,2.457266,8173.458008,21.626719,F,-kepler,kepler
3300.29207,3104.294558,3109.576421,3.00719,8165.537598,21.63309,F,-kepler,kepler
3300.312504,3101.120639,3104.285198,2.489026,8162.459961,21.627089,F,-kepler,kepler
3300.332937,3100.655233,3100.746749,2.630008,8165.043945,21.629123,F,-kepler,kepler
3300.353371,3098.881265,3098.287687,2.148165,8167.59375,21.629868,F,-kepler,kepler
3300.373805,3108.777573,3099.800763,2.856154,8159.455078,21.631555,F,-kepler,kepler
3300.394238,3098.37434,3093.253891,2.589569,8157.899902,21.620074,F,-kepler,kepler
3300.414672,3102.077346,3093.384933,2.804329,8154.47998,21.620346,F,-kepler,kepler
3300.435105,3096.32486,3077.069225,2.676833,8152.646973,21.61306,F,-kepler,kepler
3300.455539,3080.11261,3053.808689,4.719813,8161.383789,21.605877,F,-kepler,kepler
3300.475973,3098.180012,3078.268279,2.741602,8152.441895,21.614645,F,-kepler,kepler
3300.496406,3094.935248,3073.812689,2.302431,8163.850098,21.622485,F,-kepler,kepler
3300.537273,3076.718767,3052.996185,1.698839,8164.199219,21.605321,F,-kepler,kepler
3300.557707,3098.53471,3062.252906,2.749353,8143.693359,21.60658,F,-kepler,kepler
3300.578141,3073.569354,3039.785637,3.351162,8152.286133,21.590841,F,-kepler,kepler
3300.598574,3054.281856,3010.90437,3.742563,8151.461914,21.571492,F,-kepler,kepler
3300.619008,3104.661044,3049.765464,2.666816,8142.453125,21.611275,F,-kepler,kepler
3300.639441,3101.583611,3043.248349,2.682534,8142.424805,21.608291,F,-kepler,kepler
3300.680309,3102.481607,3108.194976,2.338578,8132.989258,21.600086,F,-kepler,kepler
3300.700742,3116.443124,3111.861406,1.808977,8139.760254,21.620006,F,-kepler,kepler
3300.721176,3100.593695,3084.315552,3.129256,8120.012695,21.585793,F,-kepler,kepler
3300.74161,3109.714032,3096.185585,2.156237,8136.905273,21.6108,F,-kepler,kepler
3300.762043,3081.297598,3064.758911,2.871763,8128.376465,21.575275,F,-kepler,kepler
3300.782477,3083.517277,3058.938644,2.669778,8129.622559,21.57861,F,-kepler,kepler
3300.80291,3059.661554,3035.564624,3.100715,8125.422852,21.551598,F,-kepler,kepler
3300.823344,3097.558813,3059.203212,2.248176,8131.646484,21.594062,F,-kepler,kepler
3300.843777,3103.376353,3054.279745,2.452245,8122.216309,21.590588,F,-kepler,kepler
3300.864211,3084.326269,3037.977863,2.856546,8113.936035,21.56429,F,-kepler,kepler
3300.884645,3087.524151,3028.612262,2.811058,8119.205566,21.572441,F,-kepler,kepler
3300.905078,3099.884334,3037.085104,2.807649,8114.255859,21.579572,F,-kepler,kepler
3300.925512,3094.659192,3034.005478,2.07495,8119.626953,21.579713,F,-kepler,kepler
3300.945945,3082.380504,3014.980706,2.449429,8113.69043,21.56218,F,-kepler,kepler
3300.966379,3083.342515,3015.171227,2.37832,8111.824219,21.561309,F,-kepler,kepler
3300.986813,3069.60659,2985.769376,3.240598,8111.259277,21.547533,F,-kepler,kepler
3301.007246,3091.788063,2989.477362,3.061659,8102.074219,21.560053,F,-kepler,kepler
3301.02768,3057.163988,2950.921581,3.131491,8101.788086,21.526407,F,-kepler,kepler
3301.048114,3080.142358,2949.350836,3.280345,8098.84082,21.545719,F,-kepler,kepler
3301.068547,3080.387074,2941.112694,3.254304,8096.620605,21.543815,F,-kepler,kepler
3301.088981,3061.684982,2919.880557,2.443459,8097.460449,21.526593,F,-kepler,kepler
3301.109414,3089.423566,2911.751268,3.269761,8094.4375,21.550419,F,-kepler,kepler
3301.129848,3079.770412,2887.623086,2.99704,8094.452637,21.541131,F,-kepler,kepler
3301.170715,3115.526417,3141.529298,1.902747,8086.023438,21.567455,F,-kepler,kepler
3301.191149,3102.05921,3121.9933,2.304141,8080.066406,21.548747,F,-kepler,kepler
3301.211582,3112.667988,3124.179552,2.007312,8073.461914,21.552605,F,-kepler,kepler
3301.232016,3105.894491,3112.314352,2.356237,8069.314453,21.542082,F,-kepler,kepler
3301.25245,3102.307576,3109.876962,2.372355,8062.597656,21.532148,F,-kepler,kepler
3301.272883,3104.315416,3107.211256,2.548517,8065.913086,21.537281,F,-kepler,kepler
3301.293317,3084.171952,3086.954462,2.473319,8062.53125,21.514589,F,-kepler,kepler
3301.31375,3106.533153,3103.593879,2.418882,8059.027344,21.53278,F,-kepler,kepler
3301.334184,3090.785827,3087.941616,2.851882,8059.189941,21.517747,F,-kepler,kepler
3301.354618,3122.536035,3111.494789,2.149162,8063.875,21.552876,F,-kepler,kepler
3301.375051,3110.73012,3099.899724,1.820218,8067.745117,21.545229,F,-kepler,kepler
3301.395485,3099.957276,3100.347506,2.318547,8056.572266,21.52407,F,-kepler,kepler
3301.415918,3072.42646,3070.922961,2.337354,8057.65332,21.498541,F,-kepler,kepler
3301.436352,3103.122361,3090.003137,2.343092,8048.284668,21.519128,F,-kepler,kepler
3301.456786,3083.879399,3065.564654,2.835029,8046.460938,21.498792,F,-kepler,kepler
3301.477219,3095.374012,3070.145372,2.681747,8055.336914,21.518457,F,-kepler,kepler
3301.497653,3113.396898,3081.213627,1.889942,8052.416016,21.533023,F,-kepler,kepler
3301.518086,3099.198413,3049.224831,2.534425,8048.277832,21.515335,F,-kepler,kepler
3301.53852,3094.388286,3033.232495,2.575647,8044.577637,21.507121,F,-kepler,kepler
3301.558954,3070.770457,3002.545106,3.360707,8041.297852,21.481138,F,-kepler,kepler
3301.579387,3086.509136,3003.544918,3.178844,8043.640625,21.498608,F,-kepler,kepler
3301.599821,3090.20782,2996.195895,2.482,8040.864746,21.499499,F,-kepler,kepler
3301.620254,3097.876022,2988.850545,2.206016,8044.391113,21.510308,F,-kepler,kepler
3301.681555,3086.989287,3129.770549,2.355688,8012.723633,21.469193,F,-kepler,kepler
3301.701989,3110.713951,3142.581903,2.291812,8015.282227,21.494596,F,-kepler,kepler
3301.722422,3080.686676,3109.667298,2.667227,8017.50293,21.467719,F,-kepler,kepler
3301.742856,3068.512903,3093.672705,3.607073,8010.397461,21.449065,F,-kepler,kepler
3301.76329,3104.129375,3127.624399,2.070743,8016.922852,21.48982,F,-kepler,kepler
3301.783723,3101.696968,3130.737047,2.140171,8013.708496,21.484364,F,-kepler,kepler
3301.804157,3092.135102,3106.528719,2.670946,8013.952148,21.475356,F,-kepler,kepler
3301.82459,3090.824985,3111.902923,2.791401,8003.189453,21.463681,F,-kepler,kepler
3301.845024,3097.941808,3114.90597,2.087622,8007.744629,21.474969,F,-kepler,kepler
3301.865458,3095.479376,3111.907215,2.786349,8000.974609,21.466041,F,-kepler,kepler
3301.885891,3097.795805,3114.137808,2.162276,8000.794434,21.468107,F,-kepler,kepler
3301.906325,3094.458638,3099.395539,2.989248,7990.696289,21.455109,F,-kepler,kepler
3301.926758,3085.964015,3112.466646,2.378928,7991.745117,21.447902,F,-kepler,kepler
3301.947192,3094.725852,3102.877299,1.998289,7998.97168,21.463374,F,-kepler,kepler
3301.967626,3098.709574,3103.478966,2.455858,7991.26416,21.459772,F,-kepler,kepler
3301.988059,3099.134454,3098.197735,2.033905,7999.778809,21.468419,F,-kepler,kepler
3302.008493,3090.631448,3079.074052,2.684592,7985.675781,21.446545,F,-kepler,kepler
3302.028927,3091.649473,3084.033678,2.412621,7984.771973,21.446655,F,-kepler,kepler
3302.04936,3094.593898,3078.482479,2.851023,7988.047363,21.452676,F,-kepler,kepler
3302.069794,3076.259341,3060.910369,2.87393,7984.133789,21.431132,F,-kepler,kepler
3302.090227,3089.509183,3075.453563,2.487349,7980.570312,21.440515,F,-kepler,kepler
3302.110661,3097.405219,3078.765545,2.367032,7983.239258,21.450743,F,-kepler,kepler
3302.131094,3090.900235,3065.465117,2.905323,7980.50293,21.441797,F,-kepler,kepler
3302.151528,3030.988629,2993.482522,4.807004,7991.979492,21.394844,F,-kepler,kepler
3302.171962,3079.779554,3041.942345,2.819155,7981.42041,21.431914,F,-kepler,kepler
3302.192395,2995.826495,2959.90195,6.514555,7969.904297,21.339224,F,-kepler,kepler
3302.212829,3079.110353,3034.565423,2.323378,7975.351074,21.425385,F,-kepler,kepler
3302.233263,3074.959051,3028.225021,2.50155,7972.206055,21.418313,F,-kepler,kepler
3302.253696,3096.574882,3043.851527,2.373865,7971.619141,21.438689,F,-kepler,kepler
3302.27413,3073.539124,3014.026718,3.052476,7969.681641,21.414489,F,-kepler,kepler
3302.294563,3085.079969,3023.418543,3.154188,7962.638672,21.41885,F,-kepler,kepler
3302.314997,3071.08588,2996.889771,3.304383,7970.788086,21.413183,F,-kepler,kepler
3302.335431,3083.97594,3003.032923,2.506349,7967.378906,21.422374,F,-kepler,kepler
3302.355864,3088.36191,2997.6475,2.869754,7961.775391,21.421194,F,-kepler,kepler
3302.396731,3087.540762,3129.884628,2.613532,7948.54541,21.40757,F,-kepler,kepler
3302.417165,3104.198932,3137.305053,1.694485,7953.373047,21.428399,F,-kepler,kepler
3302.437598,3116.686291,3152.108618,1.665405,7939.293945,21.426857,F,-kepler,kepler
3302.458032,3095.22967,3120.359915,2.597196,7939.263184,21.406025,F,-kepler,kepler
3302.478466,3105.296147,3124.124778,2.026648,7946.308594,21.422616,F,-kepler,kepler
3302.498899,3109.652308,3129.843638,2.680398,7925.79541,21.406951,F,-kepler,kepler
3302.519333,3097.063761,3112.226069,2.701875,7926.083496,21.395017,F,-kepler,kepler
3302.539767,3098.501532,3106.777659,2.933081,7927.543945,21.39783,F,-kepler,kepler
3302.5602,3088.815831,3098.144385,2.595523,7931.954102,21.39271,F,-kepler,kepler
3302.580634,3106.507643,3108.593892,2.715816,7923.701172,21.401869,F,-kepler,kepler
3302.601067,3081.158335,3084.800226,2.853583,7924.088867,21.377639,F,-kepler,kepler
3302.621501,3095.857123,3083.98755,2.440813,7922.526367,21.390394,F,-kepler,kepler
3302.641935,3099.166526,3091.303639,2.615266,7915.526367,21.386811,F,-kepler,kepler
3302.662368,3101.141941,3092.464945,2.242688,7925.861816,21.39876,F,-kepler,kepler
3302.682802,3136.499972,3112.439112,2.213327,7915.944336,21.42343,F,-kepler,kepler
3302.703235,3078.850386,3055.610029,3.042571,7912.597656,21.364232,F,-kepler,kepler
3302.723669,3076.044027,3048.04544,2.758483,7920.193848,21.368887,F,-kepler,kepler
3302.744103,3091.122276,3065.760583,2.603814,7917.681641,21.381093,F,-kepler,kepler
3302.764536,3094.38231,3063.923605,2.463571,7910.029297,21.376827,F,-kepler,kepler
3302.78497,3089.015892,3046.902133,2.769102,7911.857422,21.373391,F,-kepler,kepler
3302.805403,3078.150373,3034.27611,2.647885,7909.932129,21.360961,F,-kepler,kepler
3302.825837,3078.251099,3021.467026,2.69604,7910.582031,21.361691,F,-kepler,kepler
3302.846271,3077.523221,3011.58043,2.896575,7908.698242,21.359152,F,-kepler,kepler
3302.866704,3070.40487,3001.041481,2.863341,7904.213867,21.347871,F,-kepler,kepler
3302.887138,3061.352872,2984.393134,2.852911,7904.105469,21.338959,F,-kepler,kepler
3302.907571,3075.917813,2988.581274,3.350576,7894.310547,21.3436,F,-kepler,kepler
3302.928005,3080.674591,2973.877224,3.480286,7899.727539,21.353495,F,-kepler,kepler
3302.948439,3084.676082,2957.592007,2.759588,7896.133789,21.353891,F,-kepler,kepler
3302.968872,3078.858599,2944.120319,3.576018,7887.162109,21.339506,F,-kepler,kepler
3302.989306,3063.791802,2918.922955,2.650973,7902.495605,21.339766,F,-kepler,kepler
3303.009739,3080.215296,2916.752497,3.113814,7893.429688,21.346923,F,-kepler,kepler
3303.030173,3078.963094,2896.199755,2.817535,7899.804688,21.351905,F,-kepler,kepler
3303.050607,3080.501454,2889.707063,2.833016,7890.87793,21.34472,F,-kepler,kepler
3303.07104,3064.054839,2866.56647,2.851029,7882.736328,21.320788,F,-kepler,kepler
3303.132341,3104.441541,3143.957062,1.86374,7873.240234,21.350849,F,-kepler,kepler
3303.152775,3097.913311,3141.289696,1.703961,7865.356445,21.33683,F,-kepler,kepler
3303.173208,3097.671673,3138.556975,1.85811,7865.265625,21.336506,F,-kepler,kepler
3303.193642,3085.783356,3135.753379,2.395521,7856.289551,21.316193,F,-kepler,kepler
3303.214075,3051.018503,3093.411318,3.774468,7863.483887,21.289321,F,-kepler,kepler
3303.234509,3091.951711,3135.138646,2.318449,7856.135254,21.32205,F,-kepler,kepler
3303.254943,3092.934422,3131.280101,1.91395,7861.074707,21.327816,F,-kepler,kepler
3303.275376,3103.221259,3142.07897,2.230889,7849.270508,21.326339,F,-kepler,kepler
3303.29581,3065.720288,3103.179894,3.700721,7851.398926,21.291873,F,-kepler,kepler
3303.316243,3084.539208,3116.344104,2.52563,7848.108887,21.307011,F,-kepler,kepler
3303.336677,3104.1856,3130.430969,2.257142,7853.67627,21.331567,F,-kepler,kepler
3303.357111,3118.03395,3140.628382,1.792983,7853.193359,21.344572,F,-kepler,kepler
3303.377544,3090.670231,3108.528543,2.52425,7846.551758,21.311467,F,-kepler,kepler
3303.397978,3077.470949,3092.03959,3.042641,7842.862305,21.295007,F,-kepler,kepler
3303.418411,3092.132494,3102.10095,2.849733,7837.437988,21.304011,F,-kepler,kepler
3303.438845,3099.356031,3111.585346,2.133187,7843.511719,21.316967,F,-kepler,kepler
3303.459279,3081.120208,3084.504714,2.59047,7835.151367,21.291046,F,-kepler,kepler
3303.479712,3080.878009,3087.575737,3.323072,7828.650879,21.28447,F,-kepler,kepler
3303.500146,3101.065896,3103.280308,2.15254,7835.358398,21.31069,F,-kepler,kepler
3303.52058,3094.92761,3085.259384,2.390847,7836.889648,21.306201,F,-kepler,kepler
3303.541013,3087.584553,3068.660721,2.691739,7840.020508,21.302096,F,-kepler,kepler
3303.561447,3064.49748,3041.520962,2.837985,7835.923828,21.275584,F,-kepler,kepler
3303.643181,3098.044269,3101.855937,2.479296,7819.09375,21.291891,F,-kepler,kepler
3303.663615,3093.846238,3103.037465,2.602119,7807.25293,21.276245,F,-kepler,kepler
3303.684048,3074.712582,3082.027602,3.446582,7810.825195,21.261054,F,-kepler,kepler
3303.704482,3103.974087,3098.961072,2.732307,7807.935059,21.286792,F,-kepler,kepler
3303.724915,3107.746266,3101.135954,1.858897,7826.238281,21.308313,F,-kepler,kepler
3303.745349,3086.664687,3078.173438,2.233232,7814.456055,21.276266,F,-kepler,kepler
3303.765783,3071.354528,3073.519511,2.498413,7812.243652,21.259159,F,-kepler,kepler
3303.786216,3093.445658,3082.506453,2.275928,7817.34668,21.285702,F,-kepler,kepler
3303.80665,3103.347343,3084.670499,2.075597,7812.492188,21.290625,F,-kepler,kepler
3303.827084,3103.695393,3089.905513,2.15877,7809.183594,21.287738,F,-kepler,kepler
3303.847517,3056.219567,3041.471078,2.640531,7805.530273,21.23781,F,-kepler,kepler
3303.867951,3077.591544,3050.941913,2.998939,7796.014648,21.249398,F,-kepler,kepler
3303.888384,3081.952765,3055.901658,2.549284,7805.577637,21.263,F,-kepler,kepler
3303.908818,3073.14072,3043.893568,2.520454,7803.598633,21.25246,F,-kepler,kepler
3303.929252,3087.599666,3056.697868,2.069037,7800.629883,21.263682,F,-kepler,kepler
3303.949685,3109.189035,3079.696675,2.144181,7790.572754,21.27494,F,-kepler,kepler
3303.970119,3096.761715,3059.989495,2.064004,7800.84668,21.272838,F,-kepler,kepler
3303.990552,3035.703861,3002.886181,3.736233,7792.064453,21.204562,F,-kepler,kepler
3304.010986,3079.829929,3037.667133,2.577402,7789.243652,21.244969,F,-kepler,kepler
3304.031419,3076.212374,3023.797982,2.690182,7795.075684,21.247133,F,-kepler,kepler
3304.051853,3076.235046,3020.269173,2.782191,7786.566895,21.238839,F,-kepler,kepler
3304.072287,3064.81957,3011.040679,2.804035,7791.424805,21.232427,F,-kepler,kepler
3304.113154,3121.692908,3157.887463,1.774157,7776.154297,21.273071,F,-kepler,kepler
3304.133588,3094.163894,3130.679799,2.149484,7775.90625,21.245943,F,-kepler,kepler
3304.154021,3088.124164,3121.194759,2.539439,7770.105469,21.234369,F,-kepler,kepler
3304.174455,3080.580847,3115.703673,2.389258,7763.022461,21.220062,F,-kepler,kepler
3304.194888,3067.7208,3101.586454,3.031109,7758.637695,21.203182,F,-kepler,kepler
3304.215322,3100.91765,3118.348205,2.264596,7764.060547,21.240966,F,-kepler,kepler
3304.235756,3069.523408,3095.116045,3.284962,7753.235352,21.199657,F,-kepler,kepler
3304.256189,3089.252043,3108.309976,2.122314,7763.780762,21.229286,F,-kepler,kepler
3304.276623,3094.942388,3108.5431,2.269383,7762.028809,21.233138,F,-kepler,kepler
3304.297056,3073.059603,3088.389746,2.767562,7754.556641,21.204414,F,-kepler,kepler
3304.31749,3072.723344,3079.883203,2.64551,7758.598145,21.208041,F,-kepler,kepler
3304.337924,3071.478974,3088.07563,3.044731,7748.37793,21.196814,F,-kepler,kepler
3304.358357,3085.796,3079.94923,2.530407,7749.986328,21.212408,F,-kepler,kepler
3304.378791,3096.68549,3089.505319,2.588582,7758.17627,21.231075,F,-kepler,kepler
3304.399224,3089.382715,3077.994633,2.707642,7751.217285,21.217123,F,-kepler,kepler
3304.419658,3095.634117,3079.819554,2.463374,7753.85791,21.225823,F,-kepler,kepler
3304.440092,3080.678764,3061.629868,2.678939,7748.717773,21.206157,F,-kepler,kepler
3304.460525,3076.681026,3054.677764,3.29966,7746.954102,21.200515,F,-kepler,kepler
3304.480959,3083.00495,3059.89428,2.588003,7756.336914,21.215892,F,-kepler,kepler
3304.501392,3075.869262,3043.87835,2.584059,7748.013672,21.200758,F,-kepler,kepler
3304.521826,3114.720083,3069.17671,2.286102,7741.996094,21.232889,F,-kepler,kepler
3304.54226,3082.601787,3037.418078,2.619159,7744.375977,21.203788,F,-kepler,kepler
3304.562693,3080.622043,3031.413694,2.403876,7743.661133,21.20115,F,-kepler,kepler
3304.60356,3085.688744,3133.788304,1.556658,7737.395508,21.199975,F,-kepler,kepler
3304.623994,3084.726195,3128.542368,2.142401,7727.688477,21.189523,F,-kepler,kepler
3304.644428,3082.051284,3130.553489,2.015899,7726.865234,21.186095,F,-kepler,kepler
3304.664861,3087.431117,3133.493966,1.573429,7729.73291,21.194176,F,-kepler,kepler
3304.685295,3092.395115,3137.025444,1.642122,7724.021484,21.193444,F,-kepler,kepler
3304.705728,3095.409661,3144.404215,2.171854,7718.509277,21.190997,F,-kepler,kepler
3304.726162,3084.255591,3123.987621,2.349151,7725.396973,21.186817,F,-kepler,kepler
3304.746596,3089.513469,3132.615065,2.162136,7721.496094,21.188146,F,-kepler,kepler
3304.767029,3080.097574,3128.084956,1.665914,7719.083984,21.176553,F,-kepler,kepler
3304.787463,3065.266647,3107.811603,2.996421,7716.630859,21.159599,F,-kepler,kepler
3304.807896,3073.36561,3117.653948,2.547658,7705.791016,21.15691,F,-kepler,kepler
3304.82833,3089.456386,3131.432075,2.205846,7711.823242,21.17861,F,-kepler,kepler
3304.848764,3077.927125,3121.722967,1.848049,7717.794434,21.17316,F,-kepler,kepler
3304.869197,3080.073698,3123.061069,2.186116,7710.842773,21.168447,F,-kepler,kepler
3304.889631,3082.092967,3119.853679,2.460993,7700.273438,21.160059,F,-kepler,kepler
3304.910064,3084.1548,3121.435196,2.612617,7697.797852,21.159653,F,-kepler,kepler
3304.930498,3100.722951,3130.683524,2.094455,7694.351074,21.172525,F,-kepler,kepler
3304.950932,3058.593437,3093.242439,2.957165,7697.402344,21.134168,F,-kepler,kepler
3304.971365,3089.851394,3119.026721,2.209738,7700.61084,21.168002,F,-kepler,kepler
3304.991799,3081.412507,3106.471539,2.633875,7691.198242,21.150485,F,-kepler,kepler
3305.012232,3072.49989,3096.069308,2.774392,7694.504883,21.144981,F,-kepler,kepler
3305.032666,3090.333722,3111.934877,1.884884,7696.429688,21.164373,F,-kepler,kepler
3305.0531,3082.259031,3103.156074,2.579579,7681.445312,21.14174,F,-kepler,kepler
3305.073533,3097.994836,3107.293427,2.552249,7691.628906,21.167179,F,-kepler,kepler
3305.093967,3078.30813,3092.71527,2.294273,7693.739746,21.149932,F,-kepler,kepler
3305.114401,3071.823492,3079.657889,2.382198,7681.796875,21.131834,F,-kepler,kepler
3305.134834,3073.19632,3084.132147,2.183404,7692.440918,21.143638,F,-kepler,kepler
3305.155268,3078.461855,3075.144361,2.542936,7683.190918,21.139725,F,-kepler,kepler
3305.196135,3072.68994,3057.616276,2.368557,7690.084473,21.140826,F,-kepler,kepler
3305.216568,3087.70861,3061.941686,2.267397,7686.100586,21.151661,F,-kepler,kepler
3305.237002,3085.784165,3059.916667,2.400831,7679.084961,21.142883,F,-kepler,kepler
3305.257436,3075.750154,3041.793904,2.448158,7679.810059,21.13374,F,-kepler,kepler
3305.277869,3062.393991,3028.545254,2.315368,7684.741211,21.125461,F,-kepler,kepler
3305.298303,3062.426074,3031.550411,2.583793,7668.62207,21.109644,F,-kepler,kepler
3305.318737,3087.715425,3042.098769,2.415403,7669.144043,21.135016,F,-kepler,kepler
3305.33917,3049.84073,3001.840193,2.827508,7673.506836,21.102069,F,-kepler,kepler
3305.359604,3078.482535,3010.291583,2.654199,7664.449219,21.121329,F,-kepler,kepler
3305.380037,3084.563192,3008.904566,2.744109,7665.754883,21.128589,F,-kepler,kepler
3305.400471,3078.216267,2999.637236,2.467772,7668.947266,21.125489,F,-kepler,kepler
3305.420905,3085.516944,2990.798924,2.678334,7666.694336,21.130449,F,-kepler,kepler
3305.441338,3085.263901,2990.414866,2.404826,7660.95166,21.124557,F,-kepler,kepler
3305.461772,3073.411477,2962.39167,2.504317,7663.459473,21.11537,F,-kepler,kepler
3305.482205,3082.698835,2957.957665,2.29579,7663.994141,21.125026,F,-kepler,kepler
3305.502639,3086.736901,2950.139814,3.084567,7658.623047,21.123716,F,-kepler,kepler
3305.523073,3069.42163,2918.228885,3.417278,7644.978027,21.093263,F,-kepler,kepler
3305.543506,3063.083012,2898.781322,2.811149,7656.375,21.098241,F,-kepler,kepler
3305.584373,3079.766212,3127.249607,2.219482,7638.444336,21.097014,F,-kepler,kepler
3305.604807,3108.593648,3150.693595,1.614606,7634.215332,21.121209,F,-kepler,kepler
3305.625241,3090.959537,3139.929343,1.938659,7635.688477,21.105316,F,-kepler,kepler
3305.645674,3081.034532,3129.581917,2.077359,7641.771484,21.101536,F,-kepler,kepler
3305.666108,3084.796459,3132.035267,2.116496,7632.572266,21.096185,F,-kepler,kepler
3305.686541,3070.600303,3119.307631,2.058294,7635.200195,21.084796,F,-kepler,kepler
3305.706975,3098.704824,3152.024279,1.384769,7638.853516,21.116046,F,-kepler,kepler
3305.727409,3071.640326,3115.726316,2.92127,7626.249512,21.077005,F,-kepler,kepler
3305.747842,3094.632839,3133.182095,1.842834,7629.05957,21.102408,F,-kepler,kepler
3305.768276,3076.992617,3119.962743,2.542174,7614.478516,21.070681,F,-kepler,kepler
3305.788709,3081.155928,3124.891185,2.327451,7626.146973,21.086276,F,-kepler,kepler
3305.809143,3085.933345,3128.835252,2.668479,7616.620117,21.081599,F,-kepler,kepler
3305.829577,3097.010991,3136.488272,1.363066,7626.827148,21.102551,F,-kepler,kepler
3305.85001,3072.44034,3109.437303,1.768772,7622.958984,21.074552,F,-kepler,kepler
3305.870444,3082.283564,3118.333144,2.368189,7616.324219,21.077712,F,-kepler,kepler
3305.890877,3100.900376,3136.65214,2.202876,7614.435547,21.094184,F,-kepler,kepler
3305.911311,3080.923831,3109.471967,2.566259,7618.825195,21.078836,F,-kepler,kepler
3305.931745,3087.776184,3112.79405,2.152319,7611.155273,21.078031,F,-kepler,kepler
3305.952178,3074.460126,3113.060599,2.228064,7613.328613,21.067052,F,-kepler,kepler
3305.972612,3087.656426,3113.109731,2.102785,7612.371094,21.079111,F,-kepler,kepler
3305.993045,3094.042665,3121.560376,2.132684,7615.34668,21.08833,F,-kepler,kepler
3306.013479,3082.55965,3105.714331,2.457536,7607.685547,21.069473,F,-kepler,kepler
3306.033913,3087.388711,3113.139532,1.958924,7606.770508,21.07333,F,-kepler,kepler
3306.054346,3112.040343,3132.003415,1.857904,7603.214355,21.094104,F,-kepler,kepler
3306.07478,3069.089013,3088.712922,3.16861,7594.384277,21.043074,F,-kepler,kepler
3306.095213,3076.726322,3094.483113,2.533502,7601.048828,21.057181,F,-kepler,kepler
3306.115647,3075.73545,3092.192924,2.883444,7588.810547,21.044132,F,-kepler,kepler
3306.136081,3082.523446,3099.313841,2.311829,7594.740234,21.056676,F,-kepler,kepler
3306.156514,3076.341456,3092.050834,2.534656,7591.418945,21.047304,F,-kepler,kepler
3306.176948,3062.283627,3070.756869,3.181011,7594.77002,21.036739,F,-kepler,kepler
3306.197381,3089.075864,3092.913243,2.261929,7591.000977,21.05945,F,-kepler,kepler
3306.217815,3073.059592,3073.804245,2.854814,7588.527832,21.041213,F,-kepler,kepler
